pubid,preferred,year,date,title,name,name_1,type,research_orgs,times_cited,recent_citations,score,country,state,city,latitude,longitude,country_code,state_code
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Western General Hospital,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,Scotland,Edinburgh,55.963272094726562,-3.2327098846435547,GB,GB-SCT
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Universidade Unigranrio,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,,Rio de Janeiro,-22.981395721435547,-43.367530822753906,BR,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,D’Or Institute for Research and Education,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,,Rio de Janeiro,-22.958524703979492,-43.192276000976562,BR,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Universidade Federal de Santa Maria,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,,Santa Maria,-29.71351432800293,-53.716171264648438,BR,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University Hospital Southampton NHS Foundation Trust,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Southampton,50.934852600097656,-1.4339799880981445,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University of Glasgow,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Glasgow,55.872306823730469,-4.2882208824157715,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Papworth Hospital NHS Foundation Trust,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Cambridge,52.2480583190918,-0.11077000200748444,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Federal University of São Paulo,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,,São Paulo,-23.591619491577148,-46.649024963378906,BR,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Public Health Wales,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Cardiff,51.476806640625,-3.1695449352264404,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Sheffield Teaching Hospitals NHS Foundation Trust,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Sheffield,53.376457214355469,-1.4888850450515747,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Cambridge University Hospitals NHS Foundation Trust,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Cambridge,52.174381256103516,0.141292005777359,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Federal University of Rio Grande do Sul,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,Rio Grande do Sul,Porto Alegre,-30.032438278198242,-51.219314575195312,BR,BR-RS
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Escola Bahiana de Medicina e Saúde Pública,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,Brazil,,Salvador,-12.958910942077637,-38.452560424804688,BR,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,NIHR Imperial Biomedical Research Centre,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,London,51.518100738525391,-0.17687800526618958,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,Setshaba Research Centre,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,South Africa,,Pretoria,-25.526166915893555,28.10847282409668,ZA,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University of Oxford,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,Oxfordshire,Oxford,51.753437042236328,-1.25400972366333,GB,GB-OXF
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,London School of Hygiene & Tropical Medicine,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,Camden,London,51.520900726318359,-0.1307000070810318,GB,GB-CMD
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University of Cambridge,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Cambridge,52.204452514648438,0.11490800231695175,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University Hospitals Birmingham NHS Foundation Trust,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Birmingham,52.451278686523438,-1.9413900375366211,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,University of Sheffield,Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,Sheffield,53.381389617919922,-1.488271951675415,GB,
pub.1133359801,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK",2020,2020-12-08,The Lancet,"St George's, University of London",Elsevier,article,"[grid.7836.a,grid.415052.7,grid.8991.9,grid.418484.5,grid.9481.4,grid.411249.b,grid.411239.c,grid.10025.36,grid.477887.3,grid.11951.3d,grid.420004.2,grid.412563.7,grid.417815.e,grid.451056.3,grid.2515.3,grid.11956.3a,grid.511123.5,grid.31410.37,grid.500643.4,grid.264200.2,grid.11835.3e,grid.5491.9,grid.8532.c,grid.417068.c,grid.439475.8,grid.411233.6,grid.464526.7,grid.512085.b,grid.414449.8,grid.425213.3,grid.5337.2,grid.472984.4,grid.414171.6,grid.5335.0,grid.24029.3d,grid.8756.c,grid.412939.4,grid.430506.4,grid.4991.5,grid.442019.a,grid.1006.7]",1971,1970,13714,United Kingdom,,London,51.427387237548828,-0.17451399564743042,GB,
